id,level,role,failedChecks,meter,barBeats,meterSuspect,timeline,songBeats,key,detectedKey,keyConfidence,keyDetermined,keyAgrees,notes,range,medianMidi,maximumStop,upperNotes,missedOpens,maxLeap,wideLeapPct,minimumAttackMs,shortestAttackBeats,longestNoteBeats,attacksPer4Beats,repeatedPitchPct,maximumHandShiftMm,measuredDifficulty,entryBeats,entrySeconds,tailBeats,maxGapBeats,liveGapBeats,fillPct,attacks,distinctPitches,pitchClasses,accidentals,accidentalsEitherMode,inKeyDetectedPct,rootPct,rootFifthPct,chordTonePct,bassDoublingPct,rootNullBestPct,rootDiscriminating,openStringPct,belowOpenGPct,stoppedBelowOpenG,extensions,declaredDifficulty,storedLineTier,difficultyMislabelled
"the-offspring-come-out-and-play","Beginner","roots","3","4/4","4","","backing","495.5","B minor","B minor","0.06","no","yes","154","B2–F#3","47","5","0","0","7","0","563","1.5","2","1.24","62","0","Beginner","0","0","0","4","4","47","154","4","4","6","6","96","100","100","100","99","100","no","0","0","0","0","Advanced","Advanced",""
"the-offspring-come-out-and-play","Intermediate","bass","0","4/4","4","","backing","495.5","B minor","B minor","0.06","no","yes","313","A2–G3","47","5","0","0","9","10","374","1","8","2.53","6","0","Beginner","0","0","0","0.5","0.5","91","313","7","7","6","6","98","93","93","99","100","94","no","21","0","0","0","Advanced","Advanced",""
"the-offspring-come-out-and-play","Advanced","melody","0","4/4","4","","backing","495.5","B minor","B minor","0.06","no","yes","353","C2–D4","47","6","0","0","12","9","375","1","1","2.85","25","0","Beginner","35","13.1","0","4","4","32","353","14","8","46","34","87","87","87","93","64","87","no","20","18","44","20","Advanced","Advanced",""
"the-offspring-come-out-and-play","Expert","melody","0","4/4","4","","backing","495.5","B minor","B minor","0.06","no","yes","612","C2–D4","47","6","0","0","12","15","187","0.5","1","4.94","41","0","Advanced","35","13.1","0","4","3.5","53","612","14","8","58","46","91","89","89","92","75","89","no","16","27","132","95","Advanced","Advanced",""
"the-raconteurs-steady-as-she-goes","Beginner","roots","2","4/4","4","","backing","410.1","B major","B major","0","no","yes","264","E3–C#4","57","5","0","0","7","0","422","0.84","1.6","2.57","40","0","Beginner","0","0","0","4.8","4.8","61","264","6","6","69","0","74","91","94","96","92","94","yes","21","0","0","0","Intermediate","Intermediate",""
"the-raconteurs-steady-as-she-goes","Intermediate","bass","0","4/4","4","","backing","410.1","B major","B major","0","no","yes","285","E2–D4","52","5","0","0","9","15","334","0.67","6.8","2.78","15","37","Beginner","0","0","0","1.5","1.5","82","285","14","8","81","0","72","75","80","89","90","77","yes","9","6","16","0","Intermediate","Intermediate",""
"the-raconteurs-steady-as-she-goes","Advanced","melody","0","4/4","4","","backing","410.1","B major","B major","0","no","yes","327","E2–B3","45","6","0","0","12","4","250","0.5","1","3.19","26","0","Beginner","0","0","19.4","8.2","8.2","40","327","13","8","118","0","64","82","84","91","96","85","no","14","27","87","67","Intermediate","Intermediate",""
"the-raconteurs-steady-as-she-goes","Expert","melody","0","4/4","4","","backing","410.1","B major","B major","0","no","yes","567","E2–B3","46","6","0","0","12","4","241","0.48","1","5.53","36","0","Intermediate","0","0","19.4","7.7","7.7","69","567","13","8","201","0","65","79","80","87","97","83","no","13","24","138","102","Intermediate","Intermediate",""
"the-white-stripes-seven-nation-army","Beginner","roots","3","4/4","4","","backing","456","E minor","E minor","0.3","yes","yes","389","G2–E3","48","5","0","0","9","13","500","1","1","3.41","45","0","Beginner","0","0","0","2.3","2.3","71","389","5","5","0","0","100","99","99","100","99","99","no","18","0","0","0","Beginner","Beginner",""
"the-white-stripes-seven-nation-army","Intermediate","bass","0","4/4","4","","backing","456","E minor","E minor","0.3","yes","yes","285","G2–G3","52","5","0","0","7","0","375","0.75","4","2.5","1","0","Beginner","0","0","0","0.5","0.5","93","285","7","6","0","0","100","98","98","100","99","98","no","5","0","0","0","Beginner","Beginner",""
"the-white-stripes-seven-nation-army","Advanced","melody","0","4/4","4","","backing","456","E minor","E minor","0.3","yes","yes","463","G2–G3","50","5","0","0","7","0","250","0.5","4","4.06","26","0","Beginner","0","0","0","3","1","84","463","7","6","0","0","100","99","99","100","100","99","no","21","0","0","0","Beginner","Beginner",""
"the-white-stripes-seven-nation-army","Expert","melody","0","4/4","4","","backing","456","E minor","E minor","0.3","yes","yes","463","G2–G3","50","5","0","0","7","0","250","0.5","4","4.06","26","0","Beginner","0","0","0","3","1","85","463","7","6","0","0","100","99","99","100","100","99","no","21","0","0","0","Beginner","Beginner",""
"three-days-grace-i-hate-everything-about-you","Beginner","roots","1","4/4","4","","backing","668","A major","A major","0.16","no","yes","302","D3–C#4","52","4","0","0","9","0","586","1.75","2","1.81","71","0","Beginner","0","0","0","16","16","73","302","5","5","0","0","100","81","87","88","89","83","yes","38","0","0","0","Intermediate","Intermediate",""
"three-days-grace-i-hate-everything-about-you","Intermediate","bass","1","4/4","4","","backing","668","A major","A major","0.16","no","yes","177","G#2–D4","52","5","0","0","9","1","335","1","16","1.06","47","37","Beginner","0","0","12","16","16","88","177","7","6","0","0","100","86","96","96","90","86","yes","31","0","0","0","Intermediate","Intermediate",""
"three-days-grace-i-hate-everything-about-you","Advanced","melody","1","4/4","4","","backing","668","A major","A major","0.16","no","yes","304","A2–D4","52","9","56","0","12","5","335","1","6","1.82","30","0","Beginner","0","0","12","64","64","47","304","10","7","0","0","100","68","89","89","56","68","yes","24","0","0","30","Intermediate","Intermediate",""
"three-days-grace-i-hate-everything-about-you","Expert","melody","0","4/4","4","","backing","668","A major","A major","0.16","no","yes","413","A2–D4","52","6","0","0","12","11","167","0.5","6","2.47","36","0","Intermediate","0","0","12","64","64","56","413","10","7","0","0","100","64","90","90","55","64","yes","24","0","0","76","Intermediate","Intermediate",""
"tom-jobim-chega-de-saudade-2","Beginner","roots","4","2/4","2","yes","backing","272","D major","D major","0.08","no","yes","128","G2–F#3","45","5","0","0","9","17","634","0.75","1.5","1.88","38","37","Beginner","1.2","1.1","0","5.5","5.5","40","128","6","6","33","21","74","7","31","48","73","37","no","29","0","0","0","Beginner","Beginner",""
"tom-jobim-chega-de-saudade-2","Intermediate","bass","0","2/4","2","yes","backing","272","D major","D major","0.08","no","yes","386","F2–B3","52","5","0","0","9","12","422","0.5","1","5.68","25","37","Beginner","0","0","0","3.5","3.5","81","386","16","11","110","54","72","26","41","59","92","33","yes","26","1","2","0","Beginner","Beginner",""
"tom-jobim-chega-de-saudade-2","Advanced","melody","0","2/4","2","yes","backing","272","D major","D major","0.08","no","yes","286","G#2–C#4","51","6","0","0","11","7","422","0.5","1","4.21","6","37","Beginner","0","0","4.3","4.2","4.2","40","286","17","12","61","9","79","57","63","85","16","59","yes","24","0","0","41","Beginner","Beginner",""
"tom-jobim-chega-de-saudade-2","Expert","melody","0","2/4","2","yes","backing","272","D major","D major","0.08","no","yes","330","G#2–C#4","51","6","0","0","11","7","211","0.25","1","4.85","4","37","Beginner","0","0","4.3","4.2","4.2","45","330","17","12","65","11","80","57","63","84","16","59","yes","26","0","0","45","Beginner","Beginner",""
"tom-jobim-chega-de-saudade","Beginner","roots","3","4/4","4","","backing","304","D major","D major","0.15","no","yes","138","A2–F#3","47","5","0","0","9","1","428","1","2","1.82","64","0","Beginner","0","0","0","6.4","6.4","48","138","6","6","16","0","88","38","46","65","96","39","yes","26","0","0","0","Beginner","Beginner",""
"tom-jobim-chega-de-saudade","Intermediate","bass","0","4/4","4","","backing","304","D major","D major","0.15","no","yes","160","E2–D4","50","5","0","0","9","6","364","0.85","2","2.11","17","37","Beginner","0","0","0","0.6","0.6","78","160","18","12","20","3","88","33","43","73","96","36","yes","24","1","2","0","Beginner","Beginner",""
"tom-jobim-chega-de-saudade","Advanced","melody","0","4/4","4","","backing","304","D major","D major","0.15","no","yes","190","G#2–C#4","51","6","0","0","11","7","285","0.67","4.2","2.5","4","37","Beginner","0","0","4.3","4.2","4.2","82","190","17","12","34","6","82","58","66","92","14","59","yes","28","0","0","23","Beginner","Beginner",""
"tom-jobim-chega-de-saudade","Expert","melody","0","4/4","4","","backing","304","D major","D major","0.15","no","yes","216","G#2–C#4","51","6","0","0","11","6","214","0.5","4.2","2.84","2","37","Beginner","0","0","4.3","4.2","4.2","86","216","17","12","36","6","83","58","65","92","14","59","yes","28","0","0","24","Beginner","Beginner",""
"tom-jobim-garota-de-ipanema","Beginner","roots","3","4/4","4","","backing","196","C major","C major","0.01","no","yes","100","D#3–A3","53","5","0","0","6","0","461","1","1.5","2.04","29","37","Beginner","0","0","0","1.5","1.5","63","100","6","6","19","7","81","19","55","72","100","36","yes","6","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"tom-jobim-garota-de-ipanema","Intermediate","bass","0","4/4","4","","backing","196","C major","C major","0.01","no","yes","145","A2–C#4","53","5","0","0","8","1","461","1","4","2.96","32","37","Beginner","0","0","0","0.5","0.5","87","145","12","11","30","12","79","19","59","70","100","47","yes","3","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"tom-jobim-garota-de-ipanema","Advanced","melody","1","4/4","4","","backing","196","C major","C major","0.01","no","yes","145","B2–F3","49","9","73","0","4","0","461","1","4","2.96","76","37","Intermediate","0","0","0","0.5","0.5","75","145","7","7","48","34","67","17","32","96","0","17","yes","14","0","0","17","Beginner","Intermediate","Beginner→Intermediate"
"tom-jobim-garota-de-ipanema","Expert","melody","1","4/4","4","","backing","196","C major","C major","0.01","no","yes","170","F2–F3","49","9","82","0","9","6","230","0.5","4","3.47","50","37","Intermediate","0","0","0","0.5","0.5","82","170","10","9","51","36","70","29","42","96","15","29","yes","21","3","5","18","Beginner","Intermediate","Beginner→Intermediate"
"tool-lateralus","Beginner","roots","2","6/8","3","yes","backing","744.8","D minor","D minor","0.18","no","yes","600","F2–D3","50","5","0","0","9","7","453","0.64","1.5","3.22","69","0","Beginner","0","0","0","1.8","1.8","66","600","6","6","0","0","100","81","85","87","97","92","no","83","13","75","0","Beginner","Beginner",""
"tool-lateralus","Intermediate","bass","1","6/8","3","yes","backing","744.8","D minor","D minor","0.18","no","yes","781","C2–C4","50","5","0","0","9","1","337","0.48","4.1","4.19","65","37","Beginner","0","0","0","2.3","2.3","77","781","12","6","0","0","100","79","84","86","87","87","no","68","16","123","0","Beginner","Beginner",""
"tool-lateralus","Advanced","melody","0","6/8","3","yes","backing","744.8","D minor","D minor","0.18","no","yes","785","D2–D4","53","5","0","0","12","13","319","0.45","2.8","4.22","35","0","Beginner","0","0","0","37.2","37.2","50","785","13","7","7","0","99","84","90","94","57","87","yes","35","14","112","0","Beginner","Beginner",""
"tool-lateralus","Expert","melody","0","6/8","3","yes","backing","744.8","D minor","D minor","0.18","no","yes","1200","D2–D4","50","5","0","0","12","8","159","0.23","2.8","6.44","39","0","Beginner","0","0","0","37","37","64","1200","13","7","7","0","99","84","91","95","63","87","yes","38","19","225","0","Beginner","Beginner",""
"tool-schism","Beginner","roots","0","3/8","1.5","yes","backing","641.6","D minor","D minor","0.06","no","yes","499","C3–A3","50","5","0","0","9","1","450","0.75","1.5","3.11","72","0","Beginner","1.5","0.9","0","1.8","1.8","56","499","6","6","0","0","100","80","84","88","87","82","yes","77","0","0","0","Beginner","Beginner",""
"tool-schism","Intermediate","bass","0","3/8","1.5","yes","backing","641.6","D minor","D minor","0.06","no","yes","546","D2–D4","50","5","0","0","9","3","369","0.61","8.2","3.4","44","0","Beginner","0","0","0","1.7","1.7","63","546","16","8","19","0","97","86","89","94","92","87","yes","54","11","60","0","Beginner","Beginner",""
"tool-schism","Advanced","melody","0","3/8","1.5","yes","backing","641.6","D minor","D minor","0.06","no","yes","233","C2–G3","40","5","0","0","8","0","276","0.46","5.4","1.45","10","0","Beginner","65.2","39.1","108.4","134.7","134.7","22","233","12","7","9","0","96","56","62","89","69","60","yes","11","80","178","0","Beginner","Beginner",""
"tool-schism","Expert","melody","0","3/8","1.5","yes","backing","641.6","D minor","D minor","0.06","no","yes","233","C2–G3","40","5","0","0","8","0","276","0.46","5.4","1.45","10","0","Beginner","65.2","39.1","108.4","134.7","134.7","22","233","12","7","9","0","96","56","62","89","69","60","yes","11","80","178","0","Beginner","Beginner",""
"tool-the-pot","Beginner","roots","0","4/4","4","","backing","671","D minor","D minor","0.14","no","yes","554","A#2–G3","50","5","0","0","9","1","425","0.75","1.5","3.3","82","0","Beginner","0","0","0.5","4","4","67","554","6","6","0","0","100","83","86","90","90","85","yes","77","0","0","0","Beginner","Beginner",""
"tool-the-pot","Intermediate","bass","0","4/4","4","","backing","671","D minor","D minor","0.14","no","yes","579","C2–C4","38","5","0","0","9","3","378","0.67","20","3.45","57","37","Beginner","0","0","0.5","2","1.5","64","579","17","9","15","15","97","77","82","87","95","83","no","19","69","389","0","Beginner","Beginner",""
"tool-the-pot","Advanced","melody","0","4/4","4","","backing","671","D minor","D minor","0.14","no","yes","384","A2–C4","53","6","0","0","11","2","283","0.5","15.5","2.29","33","37","Beginner","0","0","16.5","83.5","83.5","44","384","13","10","6","3","98","50","63","79","37","56","yes","34","0","0","7","Beginner","Beginner",""
"tool-the-pot","Expert","melody","0","4/4","4","","backing","671","D minor","D minor","0.14","no","yes","487","A2–C4","53","6","0","0","11","2","70","0.12","15.5","2.9","32","37","Beginner","0","0","16.5","83.5","83.5","48","487","13","10","10","7","98","46","61","77","34","53","yes","32","0","0","12","Beginner","Beginner",""
"tool-vicarious","Beginner","roots","1","5/4","5","","backing","810.2","D minor","D minor","0.12","no","yes","538","C3–G3","50","5","0","0","5","0","427","0.83","1.5","2.66","93","0","Beginner","0","0","0","3.3","3.3","61","538","5","5","0","0","100","88","90","95","99","91","no","94","0","0","0","Advanced","Advanced",""
"tool-vicarious","Intermediate","bass","0","5/4","5","","backing","810.2","D minor","D minor","0.12","no","yes","732","C2–F3","40","5","0","0","9","0","341","0.66","5.5","3.61","57","0","Beginner","0","0","1.1","1.7","1.7","52","732","10","6","3","3","100","79","81","88","92","83","no","43","55","357","0","Advanced","Advanced",""
"tool-vicarious","Advanced","melody","0","5/4","5","","backing","810.2","D minor","D minor","0.12","no","yes","1297","D2–D4","41","5","0","0","12","44","256","0.5","5.5","6.4","38","37","Intermediate","0","0","1.1","1.8","1.8","73","1297","14","7","9","9","99","81","83","89","92","84","no","24","52","679","3","Advanced","Advanced",""
"tool-vicarious","Expert","melody","0","5/4","5","","backing","810.2","D minor","D minor","0.12","no","yes","1804","D2–D4","38","5","0","0","12","30","42","0.08","5.5","8.91","48","37","Advanced","0","0","0.4","1.5","1.5","87","1804","15","7","9","9","100","82","84","90","94","84","no","22","60","1078","3","Advanced","Advanced",""
"traditional-carol-of-the-bells","Beginner","roots","0","3/8","1.5","yes","backing","159.7","A minor","A minor","0.27","yes","yes","134","C3–A3","55","5","0","0","9","3","562","0.75","1.5","3.36","58","0","Beginner","0","0","0","3","3","64","134","6","6","0","0","100","76","82","91","92","80","yes","54","0","0","0","Beginner","Beginner",""
"traditional-carol-of-the-bells","Intermediate","bass","0","3/8","1.5","yes","backing","159.7","A minor","A minor","0.27","yes","yes","138","D2–D4","48","5","0","0","9","1","374","0.5","8.4","3.46","15","37","Beginner","0","0","0","0.2","0.2","97","138","17","9","4","0","97","63","67","82","91","71","no","25","4","5","0","Beginner","Beginner",""
